"","corrupción"
"mirar",-0.0372330288861679
"antecesor",-5.60113781421143e-06
"obligó",-0.0205461473413692
"financieros",0.054258564667922
"económica",0.0137837420240871
"encontrar",-0.0619823096875709
"consorcios",-0.0372374860038122
"clasificaban",-0.0205461473413692
"simultaneidad",-0.0205461473413692
"importantísima",-0.0205461473413692
"uniones",-0.0274651936674399
"ficticias",-0.030897343013546
"sanctas",-0.0205461473413692
"preguntarme",-0.0205461473413692
"investigarme",-0.0205461473413692
"suelo",-0.0444462447432502
"reunirme",-0.0205461473413692
"extranjero",0.0141194573401701
"reuní",-0.038608619824674
"recibí",-0.0205461473413692
"hermanos",-0.0416447934209173
"respetabilidad",-0.0302763933995518
"iban",0.0138133704335881
"acudían",-0.0205461473413692
"segmento",-0.00253178640658292
"visibles",-0.0297735697793404
"consejos",-0.0280650630856017
"veo",-0.028705735065181
"operaban",0.00958204390962368
"segmentos",-0.0205461473413692
"verificar",-0.0448782377571962
"duitama",-0.0269271798277337
"prolongación",-0.0205461473413692
"llano",-0.0205461473413692
"sistémica",-0.0283360075312504
"iguales",-0.0205461473413692
"venia",-0.0294487130000427
"mariño",-0.0205461473413692
"trabaja",0.0268644676321225
"tocó",-0.00427421083151976
"honorable",-0.0451250060549772
"aeronáutica",-0.0241450397916068
"aeropuertos",-0.0277916558381585
"arinco",-0.0205461473413692
"excepcional",-0.0205461473413692
"castilla",-0.023183202958225
"encontré",-0.0263816541197493
"interlocuté",-0.0205461473413692
"agregamos",-0.0205461473413692
"kilómetros",-0.0412212363422035
"llegamos",-0.0285311576551986
"adjudicada",-0.0501204295543769
"entrara",-0.0205461473413692
"mixta",-0.0263816541197493
"teléfonos",-0.0228459619732301
"edatel",-0.0205461473413692
"veamos",-0.0266542750770171
"volantes",-0.0173855583683719
"adelantara",-0.023183202958225
"adelantado",-0.0393678404053514
"recogimos",-0.0205461473413692
"probabilidad",-0.0219163621753744
"ingresado",-0.0208318784486969
"quisieron",-0.0343290218399736
"protegieron",-0.0205461473413692
"confidencialidad",-0.0297855068641786
"clientes",-0.0169075035805597
"aportaban",-0.0205461473413692
"probatorio",-0.0239968020711342
"montealegre",-0.0312326179475377
"chárter",-0.0229278356142106
"contratado",-0.0353972917313105
"jj",-0.0303878927406077
"rendón",-0.0205461473413692
"lina",-0.0225256930479652
"cónyuge",-0.0316443714121672
"hacker",-0.0335406607743026
"inventaron",-0.0205461473413692
"tapar",-0.0321676486051353
"solicitara",-0.0205461473413692
"quería",-0.00971146531186883
"norteamericano",-0.0465600743103944
"harían",-0.0345425429278471
"cómodamente",-0.0205461473413692
"negoció",-0.0287062391765518
"registrarlos",-0.0205461473413692
"excusa",-0.0257767408003609
"borrasca",-0.0205461473413692
"basta",-0.0347170140039023
"recordar",-0.0507656652887085
"declararon",-0.0343561398184838
"gastado",-0.0205461473413692
"sumaba",-0.0205461473413692
"miren",-0.0205461473413692
"coincidencia",-0.0214827251784663
"otrosí",-0.00836539696614335
"ocaña-gamarra",-0.0707771754722544
"distinta",-0.0478868078258992
"reunirse",-0.0290966342991677
"entregarles",-0.0302763933995518
"alimentara",-0.0205461473413692
"entró",-0.0438123109181881
"entraron",-0.0319860078428765
"realmente",-0.013029486142228
"ayudó",-0.00375987631118947
"requirió",-0.0205461473413692
"aceptan",-0.0431612660728774
"cuantías",-0.0320022326878362
"completar",-0.0347595532330091
"oeste",-0.0268692001907463
"longitudinal",-0.0205461473413692
"ministras",-0.0371366639484878
"parody",-0.0264113994323224
"desestimaron",-0.0205461473413692
"adicionar",-0.0205461473413692
"ocaña",-0.0522127281640966
"costaron",-0.0205461473413692
"justificaría",-0.0205461473413692
"precio",-0.0536152271960562
"kilómetro",-0.0296135157076202
"trayecto",-0.0284300819709156
"extenso",-0.0375644737037672
"loma",-0.0205461473413692
"urgencia",0.00190493720608943
"aparecían",-0.0298271440190969
"manizales-mariquita-puerto",-0.0205461473413692
"salgar",-0.0516709813031908
"medidos",-0.0205461473413692
"volumen",-0.0205461473413692
"medellín-barbosa-cisneros",-0.0205461473413692
"pasaba",-0.0205461473413692
"bucaramanga-san",-0.0205461473413692
"diarios",-0.0205461473413692
"riviera",-0.0205461473413692
"riveira",-0.0282788319075788
"visitas",-0.0345945808743462
"nutría",-0.0205461473413692
"oígase",-0.0205461473413692
"nutre",-0.0226702654130676
"cruza",-0.0205461473413692
"carga",-0.0467113195399063
"lleve",-0.0320281073468454
"ferrocarril",-0.0205461473413692
"recuperado",-0.0276050422255544
"sistemas",-0.0359695804216933
"baratos",-0.0205461473413692
"camiones",0.0112358938264696
"nutrir",-0.0205461473413692
"soporte",-0.00600655416959945
"artificial",-0.0205461473413692
"desembotellar",-0.0205461473413692
"desembotellamiento",-0.0205461473413692
"implicaba",-0.0205461473413692
"carretera",-0.0189605635907986
"tibú-convención-la",-0.0205461473413692
"mata",-0.0111942426418562
"occidental",0.000560076693421914
"mínima",-0.0370829590373133
"mejoran",-0.0205461473413692
"inútil",-0.0260590633213665
"enmendaran",-0.0205461473413692
"pararon",-0.0205461473413692
"paró",-0.0205461473413692
"honorablemente",-0.0205461473413692
"aportado",-0.0205461473413692
"ayudado",-0.0337530034048107
"agrario",-0.0362086948696453
"navelena",-0.0114080641535166
"veía",-0.028944346368018
"dtf",-0.0205461473413692
"pequeño",-0.0135715372985739
"productor",-0.00592971537508444
"campesino",-0.0286772742175309
"aparecía",-0.0233814620071469
"pasivos",-0.0337658067210691
"aprobaron",-0.0320986819360092
"pleito",-0.0205461473413692
"préstamo",-0.0236462081576661
"muerto",-0.00217426434388967
"impoluto",-0.0300330538524267
"dando",-0.00592935506722118
"declarado",-0.0421409217438574
"premio",0.0508228953753405
"cálculo",-0.0276050422255544
"cátedra",-0.0293023252532795
"escuela",-0.0477914624122214
"arizabaleta",-0.0272409161725259
"aclararle",-0.0205461473413692
"contado",-0.0205461473413692
"inclusive",-0.0417621312287911
"diga",-0.0238264623187185
"trabajó",-0.02601827830054
"coldeportes",-0.021462346905843
"invías",-0.00775527078264654
"controversial",-0.0205461473413692
"encargó",-0.0290230115720651
"disposiciones",-0.0324175554508497
"reformó",-0.0290966342991677
"arquitecto",0.00420675821242229
"reuniera",-0.0205461473413692
"ejerce",-0.0315677344730676
"publicista",-0.0404514826099072
"estallado",-0.0205461473413692
"estalló",0.0309939751048172
"curitiba",-0.0112597164701877
"detuvieron",-0.0278968668570456
"acusaron",-0.0196351073315752
"distribuir",-0.0301959412613921
"mendoza",-0.0298271440190969
"marcelo",0.0335911713219242
"comenzaron",0.00277224346668134
"delación",-0.0244363017801937
"puntaje",-0.0222394095610667
"volvió",0.00432133048526192
"perdimos",-0.022865853427223
"ranking",0.0392939296005251
"pasando",-0.0211751767492893
"estimados",-0.0479107085781687
"termino",-0.0302763933995518
"controvertida",-0.0259603929644934
"batallas",-0.0217875109328236
"seguramente",-0.0133201766077527
"cometiendo",0.0310311679786742
"errores",-0.0198693891835239
"faltantes",-0.030118485368126
"patriotismo",-0.0205461473413692
"metan",-0.0205461473413692
"canasto",-0.0205461473413692
"honorabilidad",-0.0218244880850386
"dirigió",-0.0340664193098438
"echeverri",-0.0313885873077234
"declarados",-0.0355005242935041
"enilce",-0.0205461473413692
"magangué",-0.0205461473413692
"dificultad",-0.0252156723597833
"figuraban",-0.0236052637222214
"libros",-0.0434945987718418
"apuestas",-0.00188823897208656
"aspiraba",-0.0205461473413692
"antioquía",-0.0205461473413692
"decirlo",-0.0302763933995518
"transmisión",-0.0110134332812133
"barco",-0.021329578519342
"esteban",-0.0228480400480731
"cheque",0.00186867513818843
"consignaban",-0.0205461473413692
"dije",-0.0585501244351486
"abstente",-0.0205461473413692
"prefiero",-0.0225127210537518
"platas",-0.0205461473413692
"dudosas",-0.0205461473413692
"respetable",-0.0222791443606644
"violado",-0.000841120620509519
"desconocer",0.000262541832782113
"abrirle",-0.0205461473413692
"ocurriendo",0.00517558799661134
"hablaron",-0.0205461473413692
"lapsus",-0.0205461473413692
"santrich",-0.0205461473413692
"manda",-0.0266966830499847
"voten",-0.0135817165285544
"circunscripción",-0.0269808459691674
"asumirla",-0.0205461473413692
"queden",0.00294602211629575
"grabadas",-0.0276981698677738
"predice",-0.021537884042072
"salpicados",-0.00376573607790828
"promotor",-0.0388785871984569
"entrever",-0.021537884042072
"llegará",-0.0243350850511235
"pronosticó",-0.0269162517516906
"descartó",-0.0119398587397783
"plano",-0.0271438735341994
"recaudadores",-0.021537884042072
"probado",-0.021537884042072
"reafirmó",-0.0332167609781859
"involucró",-0.0168724499929062
"renunciado",-0.0302584842371357
"roble",0.0207604945474812
"episodio",-0.0488912769255416
"topamos",-0.021537884042072
"resorte",-0.021537884042072
"pecho",-0.000250598995987936
"sacado",-0.035169685308487
"lago",-0.0237517869302773
"dijera",-0.0306999814461875
"despropósito",-0.021537884042072
"cobra",-0.00829117474324617
"pague",-0.028968938901536
"malas",-0.0233404456112898
"prevarico",-0.021537884042072
"conpes",-0.00657675937830961
"renglón",-0.021537884042072
"seguido",-0.026770590490298
"responsabilizó",-0.021537884042072
"inhabilitados",-0.0329543139422785
"participar",-0.0404365228214753
"favorecieron",-0.021537884042072
"anunciado",-0.0302258194156717
"centró",-0.021537884042072
"martinez",0.0212760795326358
"envió",-0.0243479896095681
"concurrir",-0.0299068533093408
"tratarse",-0.033424648316404
"ede",-0.021537884042072
"improcedente",-0.0246957176446206
"intervengan",-0.0155159046549428
"estrictamente",-0.0290520530470433
"giran",-0.0302584842371357
"refuta",-0.021537884042072
"lamento",-0.0280528579996697
"viniera",-0.021537884042072
"retiro",-0.01707726820522
"ratifico",-0.026905654207367
"reiterar",0.0025887798578005
"enormes",0.0131691467621811
"elefantes",-0.00655905926203037
"vio",0.0151401366556416
"navelena-odebrecht",-0.021537884042072
"inaudita",-0.021537884042072
"benefició",0.0159562357137612
"indicarles",-0.0304142780986324
"atajo",-0.0304142780986324
"dedo",-0.00870675604658467
"competencia",-0.00912317485872428
"ocultó",-0.0348395471184356
"comprueba",-0.0349798962032716
"saltarse",-0.0346975801924169
"revelara",0.00381955135696417
"configurar",-0.0304142780986324
"inhabilidades",-0.0459867787414468
"dada",-0.0236025398674116
"cercanía",-0.0424636668580648
"influyente",0.00250801584249244
"esferas",0.00296020933038541
"investigadas",0.00796361300409103
"ocurrieron",-0.0371886448607803
"inhabilidad",-0.0351993940389835
"sepulcral",-0.0304142780986324
"imparcial",-0.0323931523815481
"motivo",0.00113366961877478
"sepamos",-0.0304142780986324
"nestor",-0.0546396988750195
"páginas",-0.0613196893346628
"debabte",-0.021537884042072
"refutó",-0.0297418191911662
"formulando",-0.0293667476052603
"francamente",-0.0302584842371357
"reprochable",0.00302658816238747
"acudir",-0.0446983903651706
"querellas",-0.021537884042072
"estratégicamente",-0.021537884042072
"publicitada",-0.021537884042072
"alusión",-0.0382326402711473
"convocado",-0.0426485541383147
"comparecen",-0.0214859803960198
"sonado",-0.00297745883825484
"comparecerán",-0.0214859803960198
"develará",-0.0214859803960198
"injerencia",-0.0336300574908063
"odebrech",-0.0421404340602878
"cristo",-0.0198907772740265
"aurelio",-0.0207000267781207
"iragorri",-0.0308366307167524
"cormagdalena",-0.0132102101206752
"especie",0.008333461863525
"montos",-0.0423661119686099
"bulla",-0.0214859803960198
"cuestionado",0.00459658408021995
"navegabilidad",0.0147829692469892
"adjudicado",-0.0640845033674367
"motivos",-0.0203052841481042
"incumplimientos",-0.0326243863396226
"otorgado",-0.0398174530684349
"asistirá",-0.0270280473408112
"invitado",-0.0218445266108176
"impedido",-0.0294778382494447
"pm",-0.0307650423530988
"invitación",-0.036473998646465
"9haxd5e3hz",-0.0214859803960198
"jerobledo",-0.0214859803960198
"april",-0.0291667873282477
"actuando",-0.0494542270721006
"concesionaria",-0.0357999105363612
"objetiva",-0.0316129264698883
"jurisprudencia",-0.0322818368392771
"configura",-0.0353062254839774
"club",-0.0295164107657485
"excongresista",0.006638663557865
"traslado",-0.0258930525859995
"valdivieso",-0.0239749154464733
"dictar",0.00841989923325718
"favorecimiento",-0.0336548570963488
"envío",-0.0343552614563758
"penitenciario",-0.0282015347384326
"apartamento",0.00310087747087647
"avaluado",-0.0198352497192654
"magitrado",-0.0198352497192654
"gravísima",-0.0198352497192654
"incurrió",-0.0247144670379155
"castigar",-0.0337411930687653
"máxime",-0.0263672961524205
"tratandose",-0.0198352497192654
"administra",-0.0198352497192654
"figura",-0.000901972971984499
"nexos",0.0119130594839504
"formulados",-0.0186065770583424
"fiscaslía",-0.0186065770583424
"reseñó",-0.0394576005432753
"reportar",-0.031353749554524
"imputo",-0.0186065770583424
"ayudas",-0.0303007817548744
"imponga",-0.0216604805528276
"responda",-0.0239241000305692
"conferencia",-0.0349340527001314
"recortar",0.00815717821345519
"leyó",-0.0105566443604468
"imperdibles",-0.0063348342620505
"infección",-0.0063348342620505
"casualidad",-0.0063348342620505
"mató",-0.0063348342620505
"desgobierno",-0.00687764663585075
"mataré",-0.0063348342620505
"beberé",-0.0063348342620505
"tintos",-0.0063348342620505
"enjuiciarán",-0.0213795189401968
"confirmó",-0.0481052367314557
"larrazábal",-0.0213795189401968
"compromete",-0.0271411358557115
"mantenía",-0.0213795189401968
"transferido",-0.0213795189401968
"círculo",0.00426257147180412
"ferrán",-0.0213795189401968
"mónica",-0.0332317756257049
"desleal",-0.021168712036396
"s.a.s",-0.0354187769365128
"vicepresidenta",-0.0213795189401968
"cartera",-0.0609982468982546
"gishays",-0.0213795189401968
"manzur",-0.0376402009675122
"us",-0.000644048683967265
"indebida",-0.0301716419353392
"respectiva",-0.0460783789770059
"fechas",-0.0264674993103866
"lecturas",-0.0213795189401968
"individualización",-0.0213795189401968
"reintegrará",-0.0213795189401968
"ghisays",-0.0148414413061192
"exministras",-0.00335563343829772
"interpuesta",-0.038963710580965
"consultor",-0.0395487338012779
"profesión",-0.0317133331725424
"arreglo",-0.0291332085828214
"documentación",-0.0664817484236095
"examinada",-0.0213795189401968
"ocaña-aguas",-0.0213795189401968
"claras-gamarra-puerto",-0.0213795189401968
"acapulco",-0.0213795189401968
"destacar",-0.0399593442697423
"time",-0.0226936885182521
"escogió",-0.0227926203977725
"influyentes",-0.0238988808460676
"nobel",-0.0292129204414644
"latinoamericano",0.0112624520423674
"comparte",0.0124418417838891
"talla",-0.0232108050659877
"donald",-0.00103875672329029
"trump",0.01613630892707
"ministra",-0.0666605303860143
"theresa",-0.0191405456648632
"chino",-0.0191405456648632
"xi",-0.0203347263237906
"jinping",-0.0197460890735224
"papa",0.00645124714201542
"excandidata",-0.0102125503175634
"ingrid",-0.0348871945139276
"betancourt",-0.00473424128393201
"supo",-0.0241271423798479
"preparado",-0.0210182944129193
"librando",-0.0191405456648632
"terrible",-0.0191405456648632
"carteles",0.00231058980010981
"miraba",-0.0191405456648632
"muerte",-0.0340106429711222
"divisiones",-0.0250600889133286
"añadir",-0.0191405456648632
"restar",-0.0191405456648632
"finalizó",-0.0250833025559452
"ora",-0.0191405456648632
"legado",-0.0017254215364504
"anuncia",-0.0232984762350663
"drásticas",-0.0216804618171894
"tregua",-0.00517297854281844
"elimina",-0.0179248135696595
"bancarización",-0.0226019908666215
"vínculo",-0.0246601933158622
"incestuoso",-0.0179248135696595
"anunciadas",-0.0385448617872874
"fortalecerá",0.00316169126638439
"dijín",-0.0384906138794832
"otorgarán",-0.0206814402169295
"superintendencias",-0.0215517012847626
"llegarán",-0.0229435188659259
"dotará",-0.0179248135696595
"laboratorios",-0.0179248135696595
"dará",-0.0323223079373782
"investiguen",-0.03387488800978
"sancionen",-0.0179248135696595
"recauden",-0.0179248135696595
"usadas",-0.0388078895044668
"judicatura",0.0211016530705931
"autorice",-0.0217066541461768
"instaurará",-0.0321529327344982
"pedagogía",-0.0371040074810244
"vencer",-0.009257604787728
